workerid,proliferate.condition,accept_time,acceptability,block_number,condition,confidence_time,first_response_value,itemID,item_type,meaning_confidence,paraphrase,meaning_type,form_type,paraphrase_time,rating,response,sentence_id,slide_start,stimulus,trial_sequence_total,wrong_attempts,error
23,condition1,5.925,,1,LBC,1.934,,,,0.39,How many cookies did you see in the jar,A,Aa,7.587,0.03,,LBC1,207.748,How many did you see cookies in the jar?,4,,
23,condition1,3.988,,1,head_dir,1.609,,,,0.98,The kitten drank all of the milk,A,Aa,6.83,0,,head2,223.197,The kitten all of the milk drank.,5,,
23,condition1,4.338,,1,subcat,1.713,,,,0.99,The family comprimised on where to go for vacation,A,Aa,11.243,0.98,,sub5,235.627,The family compromised for where to go for vacation.,6,,
23,condition1,3.733,,1,agreement,1.454,,,,0.99,The student was repremanded by their parents,B,Bb,10.712,0.01,,agr2,252.924,The student were reprimanded by the parents.,7,,
23,condition1,4.642,,1,CSC,1.984,,,,0.02,The farmer harvested corn and what else,A,Aa,8.845,0.01,,CSC1,268.826,What did the farmer harvest corn and?,8,,
23,condition1,4.18,,1,gram,1.448,,,,0.99,Which actor does the brother like and the sister hates,,,10.007,0.99,,gram3,284.3,Which actor does the brother like and the sister hate?,9,,
23,condition1,4.179,,1,subj_island,1.696,,,,0.01,What gift did the recipient get,B,Bc,7.492,0.02,,subj3,299.939,What did a gift of please the recipient?,10,,
23,condition1,4.234,,1,binding,0.993,,,,0.69,The duchess heard that the king liked her,A,Aa,6.6,0.01,,bind2,313.309,The duchess heard that the king liked herself.,11,,
23,condition1,3.895,,2,binding,2.442,,,,0.99,The butler claimed that the widow reprimanded himself,A,Aa,9.106,0.99,,bind3,325.14,The butler claimed that the widow reprimanded himself.,12,,
23,condition1,3.457,,2,head_dir,1.392,,,,0.99,The boy played video games every day,A,Aa,7.697,0,,head3,340.585,The boy video games plays every day.,13,,
23,condition1,11.877,,2,adj_island,2.546,,,,0,What housework did the chef do because the maid was injured,I,Ia,9.17,0,,adj3,353.133,What did the chef do housework because the maid injured?,14,,
23,condition1,4.368,,2,subcat,1.239,,,,0.99,The committee agreed on the budget for the park,A,Aa,9.937,0.51,,sub3,376.729,The committee agreed for the budget for the park.,15,,
23,condition1,5.529,,2,ungram,7.5,,,,0.01,The mechanic can power biofuel,,,6.321,0.01,,ungram1,392.276,Mechanic the that can power biofuel the does believe what ?,16,,
23,condition1,3.346,,2,NPI,1.664,,,,1,The student liked everyone in her class,A,Aa,7.04,0.11,,NPI2,411.629,The student liked anyone in her class.,17,,
23,condition1,2.356,,2,agreement,1.288,,,,0.98,The child was scared by the movie,B,Bb,7.442,0.01,,agr4,423.682,The child were scared by the movie.,18,,
23,condition1,2.683,,2,CSC,2.079,,,,0.01,What does the critic dislike,H,Ha,6.556,0.01,,CSC2,434.771,Who does the critic dislike the actor and?,19,,
23,condition1,4.755,,2,subj_island,2.462,,,,0.98,What was the painting of that got stolen,A,Ae,6.365,0.61,,subj2,446.092,What did a painting of get stolen?,20,,
23,condition1,4.247,,2,LBC,1.635,,,,0.98,how many dogs did they see at the park,A,Aa,5.3,0.02,,LBC4,459.677,How many did they see dogs at the park?,21,,
23,condition1,2.669,,2,gram,1.221,,,,0.99,The artist listens to music at work everyday,,,9.121,0.98,,gram5,470.861,The artist listens to music at work every day.,22,,
23,condition1,4.154,,3,adj_island,3.734,,,,0.02,What lecture did the student attend that the professor recommended,I,Id,12.096,0.05,,adj1,483.875,What did the student attend lecture because a professor recommended?,23,,
23,condition1,6.187,,3,CSC,0.989,,,,0.3,The woman listens to the Beatles and who else,A,Aa,10.017,0.01,,CSC5,503.862,Who does the woman listen to the Beatles and?,24,,
23,condition1,4.23,,3,agreement,2.167,,,,0.98,The performer was chased off stage by the public,B,Bb,7.945,0,,agr5,521.058,The performer were chased off stage by the public.,25,,
23,condition1,2.914,,3,gram,1.478,,,,0.98,The cashier did not see anyone at the store,,,7.941,0.98,,gram4,535.401,The cashier didn't see anyone at the store.,26,,
23,condition1,3.447,,3,binding,2.437,,,,0.66,The mailman saw the actress who greeted him,A,Aj,13.557,0.02,,bind5,547.738,The mailman saw that the actress greeted himself.,27,,
23,condition1,3.086,,3,subj_island,1.635,,,,0.42,What meal disgusted the diner,B,Bc,6.721,0.01,,subj4,567.183,What did a meal of disgust the diner?,28,,
23,condition1,2.99,,3,head_dir,1.278,,,,0.87,The citizens voted on the new bill,A,Aa,6.242,0.02,,head5,578.628,The citizens the new bill voted on.,29,,
23,condition1,2.493,,3,NPI,1.168,,,,0.76,The teacher wrote something on the whiteboard,B,Ba,8.11,0.01,,NPI3,589.14,The teacher wrote anything on the whiteboard.,30,,
23,condition1,3.792,,3,ungram,1.835,,,,0.01,The special commander was a spy,,,5.423,0.01,,ungram3,600.914,Special commander does spy the initiated the what believe that ?,31,,
23,condition1,3.096,,3,subcat,1.445,,,,0.85,The bride insisted on this venue for her wedding,A,Aa,7.51,0.99,,sub4,611.967,The bride insisted for this venue for her wedding.,32,,
23,condition1,2.828,,3,LBC,0.952,,,,0.94,How many books do you read in a year,A,Aa,5.153,0.02,,LBC3,624.021,How many do you read books in a year?,33,,
23,condition1,4.111,,4,adj_island,1.848,,,,0.02,Why did the sculpter leave the room,M,Md,7.712,0.02,,adj2,632.958,What did the sculptor leave the room because the assistant insulted?,34,,
23,condition1,10.222,,4,gram,1.792,,,,0.98,The report on the court case mentioned the defendent,,,8.195,0.98,,gram2,646.632,The report on the court case mentioned the defendant's name.,35,,
23,condition1,2.648,,4,head_dir,1.116,,,,0.8,The child surely at the chocolate cake,A,Aa,7.296,0.01,,head1,666.844,The child surely the chocolate cake ate.,36,,
23,condition1,2.297,,4,subj_island,1.35,,,,0.03,What collection impressed the curators,B,Bc,6.566,0.03,,subj1,677.907,What did a collection of impress the curators?,37,,
23,condition1,2.825,,4,agreement,1.141,,,,0.98,The burger was devoured quickly by the diner,B,Bb,9.177,0.03,,agr3,688.123,The burger were devoured quickly by the diner.,38,,
23,condition1,5.601,,4,ungram,1.749,,,,0.02,Do activists bribe clients,,,6.959,0.05,,ungram2,701.269,Do activists bribed claim officials the that the who ?,39,,
23,condition1,3.147,,4,LBC,1.255,,,,0.87,How many pills do you take in a day,A,Aa,4.696,0.02,,LBC2,715.58,How many do you take pills in a day?,40,,
23,condition1,2.471,,4,CSC,1.564,,,,0.54,What else did the boy purchase besides milk,A,Ae,11.37,0.08,,CSC4,724.681,What did the boy purchase milk and?,41,,
23,condition1,3.202,,4,subcat,0.975,,,,0.89,The group decided on a resturaunt for dinner,A,Aa,10.212,0.01,,sub2,740.089,The group decided for a restaurant for dinner.,42,,
23,condition1,3.343,,4,binding,1.316,,,,0.84,The gentleman accepted that the waitress did not like him,A,Aa,9.701,0.02,,bind4,754.481,The gentleman accepted that the waitress disliked himself.,43,,
23,condition1,19.174,,4,NPI,1.15,,,,0.11,The patient did everything on the hospital bed,A,Aa,7.331,0.02,,NPI5,768.845,The patient did anything on the hospital bed.,44,,
23,condition1,2.774,,5,agreement,1.181,,,,0.9,The clown was invited to the party by the host,B,Bb,8.374,0.01,,agr1,796.503,The clown were invited to the party by the host.,45,,
23,condition1,3.147,,5,subj_island,1.288,,,,0.29,Why did the exhibit anger the citizens,F,Fb,6.026,0.04,,subj5,808.834,What did an exhibit of anger the citizens?,46,,
23,condition1,2.54,,5,CSC,0.924,,,,0.66,The captain brought the map and what else,A,Aa,5.567,0.01,,CSC3,819.297,What did the captain bring a map and?,47,,
23,condition1,2.839,,5,binding,1.1,,,,0.97,The bride thinks the groom saw her,A,Aa,8.135,0.02,,bind1,828.331,The bride thinks that the groom saw herself.,48,,
23,condition1,2.031,,5,NPI,1.282,,,,0.09,The detect discussed many people during the investigation,C,Cc,8.745,0.06,,NPI4,840.408,The detective accused anyone during his investigation.,49,,
23,condition1,3.674,,5,ungram,1.576,,,,0,does the detective believe the poison killed the person,,,11.171,0.07,,ungram4,852.469,Believe the does killed claim that who detective the poison ?,50,,
23,condition1,4.434,,5,subcat,1.157,,,,0.85,The policeman relied on his instincts to catch the person,A,Aa,15.006,0.01,,sub1,868.893,The policeman relied for his instincts to catch the thief.,51,,
23,condition1,1.954,,5,head_dir,1.086,,,,0.96,The tourist visited her favorite resturaunt,A,Aa,7.444,0.06,,head4,889.493,The tourist her favorite restaurant visited.,52,,
23,condition1,3.819,,5,LBC,0.887,,,,0.82,how many books did you fit in your locker,A,Aa,6.084,0.03,,LBC5,899.979,How many did you fit in your locker books?,53,,
23,condition1,4.405,,5,adj_island,1.3,,,,0.18,why did the waiter set the table for the housewife,M,Md,11.908,0.02,,adj5,910.772,What did the waiter set the table because the housewife praised?,54,,
23,condition1,3.358,,5,gram,1.546,,,,0.99,The patient knew that the recipient disliked him,,,8.889,0.99,,gram1,928.389,The patient knew that the receptionist disliked him.,55,,
93,condition1,23.81,0.98,practice,practice_good,5.808,,practice_good,,0.99,,,,80.45,,,,123.901,,0,0,
93,condition1,13.705,,practice,,6.138,,practice_mid,practice_mid,0.47,,,,9.864,,0.15,,233.975,,0,0,
93,condition1,43.319,,practice,,2.177,,practice_bad,practice_bad,0,,,,64.016,,0,,263.688,,0,0,
93,condition1,9.072,,1,adj_island,4.169,,,,0.54,Did the student attend the lecture because the professor recommended it?,B,Ba,19.406,0.09,,adj1,383.576,What did the student attend lecture because a professor recommended?,1,,
93,condition1,10.924,,1,NPI,3.089,,,,0.6,"On the hospital bed, the patient did anything.",G,Ge,13.884,0.74,,NPI5,416.231,The patient did anything on the hospital bed.,2,,
93,condition1,15.99,,1,ungram,3.239,,,,0.7,Who do the activists blame bribed the senator?,,,27.932,0,,ungram2,444.132,Do activists bribed claim officials the that the who ?,3,,
93,condition1,3.609,,1,agreement,1.941,,,,0.98,The parents reprimanded the students.,A,Ab,7.02,1,,agr2,491.299,The student were reprimanded by the parents.,4,,
93,condition1,17.953,,1,subj_island,2.829,,,,0.05,What did the citizens anger exhibit?,R,Ra,11.595,0.26,,subj5,503.874,What did an exhibit of anger the citizens?,5,,
93,condition1,12.225,,1,CSC,3.547,,,,0.2,What did the farmer harvest?,A,At,12.257,0,,CSC1,536.255,What did the farmer harvest corn and?,6,,
93,condition1,3.744,,1,head_dir,5.241,,,,0.85,The tourist visited her favorite restaurant,A,Aa,8.034,0,,head4,564.289,The tourist her favorite restaurant visited.,7,,
93,condition1,4.356,,1,binding,2.204,,,,0.93,The bride thinks that the groom saw her.,A,Aa,7.008,0.16,,bind1,581.315,The bride thinks that the groom saw herself.,8,,
93,condition1,5.413,,1,gram,1.989,,,,1,The court case report mentioned their name.,,,8.585,1,,gram2,594.888,The report on the court case mentioned the defendant's name.,9,,
93,condition1,5.702,,1,LBC,3.515,,,,1,How many books did you fit in your locker?,A,Aa,6.772,0.04,,LBC5,610.881,How many did you fit in your locker books?,10,,
93,condition1,5.664,,1,subcat,3.188,,,,1,The committee agreed on the budget for the park.,A,Aa,7.583,0.66,,sub3,626.876,The committee agreed for the budget for the park.,11,,
93,condition1,22.257,,2,ungram,8.798,,,,0,What does the spy commander believe?,,,10.003,0,,ungram3,643.315,Special commander does spy the initiated the what believe that ?,12,,
93,condition1,13.724,,2,subj_island,7.588,,,,0.57,Did the collection impress the curators?,C,Ca,10.055,0.07,,subj1,684.377,What did a collection of impress the curators?,13,,
93,condition1,8.752,,2,CSC,13.231,,,,0.34,What did the boy purchase other than milk?,A,Af,8.1,0.09,,CSC4,715.749,What did the boy purchase milk and?,14,,
93,condition1,3.192,,2,NPI,1.554,,,,1,The teacher wrote on the whiteboard.,B,Be,9.255,1,,NPI3,745.837,The teacher wrote anything on the whiteboard.,15,,
93,condition1,3.981,,2,gram,2.266,,,,1,"Every day at work, the artist listens to music.",,,13.243,1,,gram5,759.845,The artist listens to music at work every day.,16,,
93,condition1,4.851,,2,agreement,1.623,,,,1,The performer was chased off stage by the crowd.,B,Bb,7.07,0.5,,agr5,779.34,The performer were chased off stage by the public.,17,,
93,condition1,4.77,,2,subcat,1.819,,,,1,The family compromised on where to go for vacation.,A,Aa,12.103,0.69,,sub5,792.889,The family compromised for where to go for vacation.,18,,
93,condition1,6.501,,2,head_dir,1.535,,,,1,The boy plays video games every day.,A,Aa,5.784,0.26,,head3,811.586,The boy video games plays every day.,19,,
93,condition1,22.406,,2,binding,3.478,,,,0.12,The butler claimed the widow reprimanded themself.,B,Ba,11.171,0.44,,bind3,825.41,The butler claimed that the widow reprimanded himself.,20,,
93,condition1,7.082,,2,adj_island,6.233,,,,0.46,Did the waiter set the table because the housewife praised them?,B,Ba,10.258,0,,adj5,862.469,What did the waiter set the table because the housewife praised?,21,,
93,condition1,3.735,,2,LBC,1.952,,,,1,How many cookies do you see in the jar?,A,Aa,8.167,0.15,,LBC1,886.046,How many did you see cookies in the jar?,22,,
93,condition1,6.822,,3,adj_island,5.317,,,,0.22,Did the sculptor leave the room because they were insulted?,C,Cb,10.624,0.33,,adj2,899.908,What did the sculptor leave the room because the assistant insulted?,23,,
93,condition1,12.022,,3,binding,2.416,,,,1,The duchess heard that the king liked her.,A,Aa,6.156,0.66,,bind2,922.675,The duchess heard that the king liked herself.,24,,
93,condition1,3.076,,3,gram,1.463,,,,1,There was no one at the store that the cashier saw.,,,8.903,1,,gram4,943.276,The cashier didn't see anyone at the store.,25,,
93,condition1,4.755,,3,head_dir,1.729,,,,1,The kitten drank all of the milk.,A,Aa,5.97,0.25,,head2,956.722,The kitten all of the milk drank.,26,,
93,condition1,16.568,,3,subj_island,2.371,,,,0.61,What was the stolen painting of?,A,Am,6.063,0.41,,subj2,969.181,What did a painting of get stolen?,27,,
93,condition1,5.204,,3,NPI,1.928,,,,1,The student liked everyone in her class.,A,Aa,6.597,0.71,,NPI2,994.189,The student liked anyone in her class.,28,,
93,condition1,6.929,,3,CSC,1.793,,,,0.7,Who does the critic dislike other than the actor?,A,Af,8.337,0.11,,CSC2,1007.923,Who does the critic dislike the actor and?,29,,
93,condition1,3.5,,3,LBC,1.762,,,,1,How many pills do you take in a day?,A,Aa,7.362,0.2,,LBC2,1024.989,How many do you take pills in a day?,30,,
93,condition1,3.269,,3,agreement,2.871,,,,1,The chlid was scared by the movie.,B,Bb,4.605,0.7,,agr4,1037.617,The child were scared by the movie.,31,,
93,condition1,18.252,,3,ungram,1.998,,,,0.02,Does the mechanic believe that the biofuel can power that?,,,8.614,0.15,,ungram1,1048.368,Mechanic the that can power biofuel the does believe what ?,32,,
93,condition1,7.444,,3,subcat,1.84,,,,1,The group decided on a restaurant for dinner.,A,Aa,7.164,0.71,,sub2,1077.237,The group decided for a restaurant for dinner.,33,,
93,condition1,3.113,,4,LBC,1.778,,,,1,How many dogs did they see at the park?,A,Aa,5.713,0.18,,LBC4,1093.69,How many did they see dogs at the park?,34,,
93,condition1,4.44,,4,head_dir,1.658,,,,0.96,The child surely ate the chocolate cake.,A,Aa,9.61,0.27,,head1,1104.3,The child surely the chocolate cake ate.,35,,
93,condition1,3.15,,4,agreement,1.806,,,,1,The clown was invited to the party by the host.,B,Bb,8.603,0.71,,agr1,1120.013,The clown were invited to the party by the host.,36,,
93,condition1,5.239,,4,NPI,2.201,,,,0.94,The detective accused everyone during the investigation.,A,Aa,8.439,0.58,,NPI4,1133.576,The detective accused anyone during his investigation.,37,,
93,condition1,6.735,,4,subj_island,13.112,,,,0.29,Did the meal disgust the diner?,C,Ca,9.832,0.23,,subj4,1149.46,What did a meal of disgust the diner?,38,,
93,condition1,29.652,,4,ungram,2.025,,,,0,Does the detective claim the poison?,,,21.362,0,,ungram4,1179.144,Believe the does killed claim that who detective the poison ?,39,,
93,condition1,6.155,,4,CSC,1.99,,,,1,"Who does the woman listen to? The Beatles, and who else?",A,Ao,15.993,0.59,,CSC5,1232.19,Who does the woman listen to the Beatles and?,40,,
93,condition1,44.887,,4,adj_island,3.214,,,,0.16,Did the fugitive run away because she recognized her accomplice?,C,Cd,12.488,0.19,,adj4,1256.333,What did the fugitive run away because her accomplice recognized?,41,,
93,condition1,4.757,,4,subcat,2.062,,,,1,The bride insisted on this venue for the wedding.,A,Aa,9.269,0.76,,sub4,1316.928,The bride insisted for this venue for her wedding.,42,,
93,condition1,3.343,,4,gram,1.733,,,,1,The patient knew the dislike the receptionist had for him.,,,15.268,1,,gram1,1333.023,The patient knew that the receptionist disliked him.,43,,
93,condition1,4.489,,4,binding,2.177,,,,0.99,The gentleman accepted the receptionist disliked him.,A,Aa,9.631,0.6,,bind4,1353.375,The gentleman accepted that the waitress disliked himself.,44,,
93,condition1,4.51,,5,gram,1.664,,,,1,Which actor does the brother like that the sister hates?,,,15.593,0.85,,gram3,1369.677,Which actor does the brother like and the sister hate?,45,,
