workerid,proliferate.condition,accept_time,acceptability,block_number,condition,confidence_time,first_response_value,itemID,item_type,meaning_confidence,paraphrase,paraphrase_time,rating,response,sentence_id,slide_start,stimulus,trial_sequence_total,wrong_attempts,error
138,condition1,3.044,,2,gram,1.649,,,,0.15,gibberish,3.253,0.15,,gram2,690.767,The report on the court case mentioned the defendant's name.,22,,
138,condition1,1.562,,3,NPI,1.384,,,,0.11,asdads,1.4,0.22,,NPI4,698.716,The detective accused anyone during his investigation.,23,,
138,condition1,1.965,,3,ungram,1.267,,,,0.22,activists,3.881,0.19,,ungram2,703.066,Do activists bribed claim officials the that the who ?,24,,
138,condition1,1.779,,3,adj_island,1.567,,,,0.11,professor,2.217,0.13,,adj1,710.182,What did the student attend lecture because a professor recommended?,25,,
138,condition1,1.097,,3,binding,1.1,,,,0.23,duchess,2.483,0.28,,bind2,715.748,The duchess heard that the king liked herself.,26,,
138,condition1,1.1,,3,agreement,1.07,,,,0.21,sentence,3.514,0.15,,agr3,720.432,The burger were devoured quickly by the diner.,27,,
138,condition1,2.163,,3,subcat,1.433,,,,0.18,comittee,1.813,0.2,,sub3,726.119,The committee agreed for the budget for the park.,28,,
138,condition1,1.546,,3,LBC,1.066,,,,0.18,rephrasing,3.467,0.17,,LBC4,731.532,How many did they see dogs at the park?,29,,
138,condition1,0.9,,3,subj_island,1.552,,,,0.15,collection,3.548,0.16,,subj1,737.613,What did a collection of impress the curators?,30,,
138,condition1,1.132,,3,CSC,1.566,,,,0.18,beatles,1.866,0.19,,CSC5,743.615,Who does the woman listen to the Beatles and?,31,,
138,condition1,2.647,,3,gram,1.063,,,,0.25,actor,2.219,0.16,,gram3,748.183,Which actor does the brother like and the sister hate?,32,,
138,condition1,0.881,,3,head_dir,1.902,,,,0.17,video games,2.547,0.14,,head3,754.115,The boy video games plays every day.,33,,
138,condition1,1.122,,4,ungram,1.717,,,,0.42,commander,2.207,0.19,,ungram3,759.449,Special commander does spy the initiated the what believe that ?,34,,
138,condition1,3.132,,4,agreement,1.05,,,,0.65,stage,3.249,0.64,,agr5,764.499,The performer were chased off stage by the public.,35,,
138,condition1,2.296,,4,gram,1.834,,,,0.87,actor,2.032,0.8,,gram5,771.934,The artist listens to music at work every day.,36,,
138,condition1,1.611,,4,NPI,2.25,,,,0.15,patient,2.118,0.79,,NPI5,778.1,The patient did anything on the hospital bed.,37,,
138,condition1,1.746,,4,subcat,1.035,,,,0.26,dinner,3.55,0.19,,sub2,784.083,The group decided for a restaurant for dinner.,38,,
138,condition1,1.277,,4,CSC,2.369,,,,0.43,corn,2.233,0.25,,CSC1,790.418,What did the farmer harvest corn and?,39,,
138,condition1,1.463,,4,adj_island,1.367,,,,0.37,cheg,1.616,0.26,,adj3,796.3,What did the chef do housework because the maid injured?,40,,
138,condition1,1.047,,4,LBC,1.797,,,,0.27,books,2,0.25,,LBC3,800.749,How many do you read books in a year?,41,,
138,condition1,1.669,,4,head_dir,2.532,,,,0.54,chocolate,2.249,0.71,,head1,805.595,The child surely the chocolate cake ate.,42,,
138,condition1,1.731,,4,subj_island,1.785,,,,0.22,get stolen,3.582,0.37,,subj2,812.049,What did a painting of get stolen?,43,,
138,condition1,0.911,,4,binding,0.985,,,,0.26,mailamn,3.566,0.18,,bind5,819.151,The mailman saw that the actress greeted himself.,44,,
138,condition1,1.079,,5,subcat,1.983,,,,0.24,family,2.669,0.23,,sub5,824.616,The family compromised for where to go for vacation.,45,,
138,condition1,1.412,,5,subj_island,1.281,,,,0.23,exhibiyt,2.219,0.16,,subj5,830.35,What did an exhibit of anger the citizens?,46,,
138,condition1,1.148,,5,gram,1.767,,,,0.28,cashier,1.833,0.24,,gram4,835.265,The cashier didn't see anyone at the store.,47,,
138,condition1,1.229,,5,adj_island,1.2,,,,0.25,best,3.885,0.27,,adj5,840.016,What did the waiter set the table because the housewife praised?,48,,
138,condition1,2.199,,5,agreement,3.735,,,,0.21,sentnece,2.68,0.26,,agr1,846.333,The clown were invited to the party by the host.,49,,
138,condition1,1.394,,5,ungram,1.466,,,,0.27,clown,1.951,0.27,,ungram4,854.951,Believe the does killed claim that who detective the poison ?,50,,
138,condition1,1.381,,5,head_dir,2.967,,,,0.27,kitten,2.167,0.24,,head2,859.765,The kitten all of the milk drank.,51,,
138,condition1,1.931,,5,CSC,1,,,,0.26,captain,2.198,0.25,,CSC3,866.283,What did the captain bring a map and?,52,,
138,condition1,1.53,,5,NPI,1.1,,,,0.22,spy,2.017,0.26,,NPI1,871.416,The spy saw anything yesterday.,53,,
138,condition1,1.546,,5,LBC,0.918,,,,0.28,pills,2.416,0.22,,LBC2,876.067,How many do you take pills in a day?,54,,
138,condition1,1.212,,5,binding,1.633,,,,0.29,groom,2.25,0.3,,bind1,880.95,The bride thinks that the groom saw herself.,55,,
70,condition1,2.341,0.96,practice,practice_good,2.119,,practice_good,,0.98,,4.935,,,,2.437,,0,0,
70,condition1,9.353,,practice,,3.95,,practice_mid,practice_mid,0.7,,3.323,,0.19,,11.838,,0,0,
70,condition1,4.344,,practice,,2.795,,practice_bad,practice_bad,0.5,,1.983,,0.07,,28.472,,0,0,
70,condition1,12.32,,1,agreement,3.035,,,,0.5,the burger was devoured quickly by the diner,7.483,0.46,,agr3,39.04,The burger were devoured quickly by the diner.,1,,
70,condition1,4.937,,1,NPI,2.279,,,,0.85,the teacher wrote something on the whiteboard,6.809,0.96,,NPI3,61.883,The teacher wrote anything on the whiteboard.,2,,
70,condition1,4.076,,1,gram,3.249,,,,0.96,the artist listens to music at work everyday,9.183,0.99,,gram5,75.909,The artist listens to music at work every day.,3,,
70,condition1,5.443,,1,subcat,1.909,,,,0.91,the committee agreed to the budget for the park,7.155,0.92,,sub3,92.42,The committee agreed for the budget for the park.,4,,
70,condition1,6.998,,1,adj_island,1.341,,,,0.15,the watior set the table because the housewife praised him,11.737,0.04,,adj5,106.933,What did the waiter set the table because the housewife praised?,5,,
70,condition1,5.885,,1,CSC,5.528,,,,0.12,who does the critic dislike?,6.046,0.07,,CSC2,127.016,Who does the critic dislike the actor and?,6,,
70,condition1,3.199,,1,head_dir,2.987,,,,0.98,the kitten drank all of the milk,5.166,0.15,,head2,144.479,The kitten all of the milk drank.,7,,
70,condition1,4.925,,1,subj_island,1.731,,,,0.14,what did the recipient think of the gift?,6.111,0.08,,subj3,155.835,What did a gift of please the recipient?,8,,
70,condition1,8.672,,1,binding,1.585,,,,0.85,the butler claimed the widow reprimanded him,5.531,0.23,,bind3,168.607,The butler claimed that the widow reprimanded himself.,9,,
70,condition1,4.876,,1,ungram,3.007,,,,0.2,the lead pianist claims he can practice,7.128,0.11,,ungram5,184.399,Lead pianist to what claim the does believe that can practice ?,10,,
70,condition1,8.122,,1,LBC,2.261,,,,0.29,how many books do you read in a year,4.946,0.14,,LBC3,199.414,How many do you read books in a year?,11,,
70,condition1,4.196,,2,NPI,2.445,,,,0.94,the spy saw something yesterday,9.028,0.84,,NPI1,214.748,The spy saw anything yesterday.,12,,
70,condition1,6.54,,2,adj_island,1.604,,,,0.22,did the student attend lecture because the professor recommended it?,10.063,0.17,,adj1,230.425,What did the student attend lecture because a professor recommended?,13,,
70,condition1,3.026,,2,head_dir,1.256,,,,0.97,the tourist visited her favorite restaurant,5.842,0.24,,head4,248.637,The tourist her favorite restaurant visited.,14,,
70,condition1,6.433,,2,CSC,1.485,,,,0.75,what did the boy purchase besides milk?,6.217,0.11,,CSC4,258.766,What did the boy purchase milk and?,15,,
70,condition1,4.085,,2,subj_island,1.168,,,,0.24,did the collection impress the curators?,6.786,0.16,,subj1,272.91,What did a collection of impress the curators?,16,,
70,condition1,4.076,,2,agreement,1.527,,,,0.9,the student was reprimanded by the parents,7.172,0.81,,agr2,284.954,The student were reprimanded by the parents.,17,,
70,condition1,4.448,,2,binding,1.91,,,,0.95,the duchess heard that the king liked her,7.395,0.91,,bind2,297.735,The duchess heard that the king liked herself.,18,,
70,condition1,11.823,,2,gram,1.842,,,,0.98,The report on the court case had the defendants name,8.505,1,,gram2,311.492,The report on the court case mentioned the defendant's name.,19,,
70,condition1,8.517,,2,subcat,3.102,,,,0.96,the policeman relied on his instincts to catch the thief,9.332,0.69,,sub1,333.668,The policeman relied for his instincts to catch the thief.,20,,
70,condition1,4.558,,2,LBC,1.272,,,,0.99,how many pills do you take a day?,7.766,0.75,,LBC2,354.622,How many do you take pills in a day?,21,,
70,condition1,5.439,,2,ungram,1.26,,,,0.1,do activists claim bribes from officials?,6.981,0.01,,ungram2,368.225,Do activists bribed claim officials the that the who ?,22,,
70,condition1,6.005,,3,CSC,1.233,,,,0.77,who does the woman listen to besides the beatles?,6.332,0.28,,CSC5,381.91,Who does the woman listen to the Beatles and?,23,,
70,condition1,3.309,,3,binding,2.187,,,,0.93,the bride thinks the groom saw her,8.842,0.8,,bind1,395.484,The bride thinks that the groom saw herself.,24,,
70,condition1,4.1,,3,gram,1.633,,,,0.99,The patient knew the receptionist disliked him,4.419,0.95,,gram1,409.827,The patient knew that the receptionist disliked him.,25,,
70,condition1,4.094,,3,subcat,2.884,,,,0.99,The group decided on  a restaurant for dinner,3.638,0.91,,sub2,419.983,The group decided for a restaurant for dinner.,26,,
70,condition1,3.854,,3,agreement,2.885,,,,0.97,The clown was invited to the party by the host,3.167,0.7,,agr1,430.607,The clown were invited to the party by the host.,27,,
70,condition1,3.544,,3,LBC,2.402,,,,1,How many dogs did they see at the park?,6.685,0.37,,LBC4,440.518,How many did they see dogs at the park?,28,,
70,condition1,2.955,,3,head_dir,1.186,,,,0.98,The boy plays video games everyday,4.954,0.31,,head3,453.154,The boy video games plays every day.,29,,
70,condition1,5.149,,3,subj_island,1.299,,,,0.1,What meal disgusted the diner?,9.704,0.18,,subj4,462.253,What did a meal of disgust the diner?,30,,
70,condition1,4.96,,3,ungram,1.099,,,,0.67,What does the mechanic that can power biofuel believe?,16.342,0.06,,ungram1,478.41,Mechanic the that can power biofuel the does believe what ?,31,,
70,condition1,6.699,,3,NPI,1.779,,,,0.91,The patient did something on the hospital bed,6.838,0.88,,NPI5,500.815,The patient did anything on the hospital bed.,32,,
70,condition1,5.642,,3,adj_island,2.978,,,,0.92,did the fugitive run away because her accomplice was recognized?,11.147,0.35,,adj4,516.136,What did the fugitive run away because her accomplice recognized?,33,,
70,condition1,3.05,,4,subcat,1.426,,,,1,The family compromised on where to go for vacation,4.019,0.91,,sub5,535.91,The family compromised for where to go for vacation.,34,,
70,condition1,4.376,,4,gram,1.533,,,,0.96,Which actor does the brother like but the sister hate,4.209,0.99,,gram3,544.41,Which actor does the brother like and the sister hate?,35,,
70,condition1,4.421,,4,LBC,1.39,,,,0.99,How many books did you fit in your locker,6.286,0.39,,LBC5,554.532,How many did you fit in your locker books?,36,,
70,condition1,2.894,,4,head_dir,2.418,,,,0.99,the child definitely ate the chocolate cake,6.617,1,,head1,566.634,The child surely the chocolate cake ate.,37,,
70,condition1,7.045,,4,subj_island,1.784,,,,0.9,What was the painting that got stolen?,7.749,0.63,,subj2,578.567,What did a painting of get stolen?,38,,
70,condition1,6.035,,4,adj_island,1.483,,,,0.97,Did the sculptor leave the room because the assistant was insulted?,7.247,0.86,,adj2,595.149,What did the sculptor leave the room because the assistant insulted?,39,,
70,condition1,3.62,,4,ungram,1.342,,,,0.04,The detective claims he was killed by poison,17.83,0.11,,ungram4,609.918,Believe the does killed claim that who detective the poison ?,40,,
70,condition1,4.503,,4,NPI,2.134,,,,0.94,The student liked everyone in her class,5.827,1,,NPI2,632.714,The student liked anyone in her class.,41,,
70,condition1,4.488,,4,agreement,2.271,,,,0.98,The performer was chased off stage by the public.,2.189,0.71,,agr5,645.183,The performer were chased off stage by the public.,42,,
70,condition1,2.559,,4,CSC,2.513,,,,0.86,What did the farmer harvest besides corn?,6.44,0.33,,CSC1,654.135,What did the farmer harvest corn and?,43,,
70,condition1,5.077,,4,binding,1.474,,,,0.99,The gentleman accepted that the waitress disliked him,2.841,0.84,,bind4,665.652,The gentleman accepted that the waitress disliked himself.,44,,
70,condition1,4.386,,5,LBC,2.441,,,,0.95,How many cookies did you see in the jar?,6.108,0.28,,LBC1,675.051,How many did you see cookies in the jar?,45,,
70,condition1,5.154,,5,subj_island,1.695,,,,0.1,How did the citizens exhibit anger?,15.023,0.37,,subj5,687.992,What did an exhibit of anger the citizens?,46,,
70,condition1,5.495,,5,subcat,3.746,,,,1,The bride insisted on this venue for her wedding.,2.723,0.9,,sub4,709.87,The bride insisted for this venue for her wedding.,47,,
70,condition1,3.557,,5,CSC,1.877,,,,0.8,What did the captain bring besides a map?,5.711,0.16,,CSC3,721.839,What did the captain bring a map and?,48,,
70,condition1,5.256,,5,binding,1.766,,,,0.94,The mailman saw that the actress greeted him.,3.235,0.76,,bind5,732.989,The mailman saw that the actress greeted himself.,49,,
70,condition1,3.78,,5,ungram,1.331,,,,0.03,Special commander believes that the spy initiated,14.968,0.11,,ungram3,743.25,Special commander does spy the initiated the what believe that ?,50,,
70,condition1,3.299,,5,head_dir,1.407,,,,0.91,The citizens voted on the new bill,9.215,0.25,,head5,763.334,The citizens the new bill voted on.,51,,
70,condition1,3.359,,5,gram,1.61,,,,0.98,The cashier didn't see anyone at the store,1.91,0.99,,gram4,777.26,The cashier didn't see anyone at the store.,52,,
70,condition1,5.667,,5,NPI,1.489,,,,0.77,The detective accused everyone during his investigation.,3.178,0.94,,NPI4,784.145,The detective accused anyone during his investigation.,53,,
70,condition1,5.028,,5,adj_island,2.299,,,,0.95,Did the chef do housework because the maid was injured?,6.726,0.67,,adj3,794.484,What did the chef do housework because the maid injured?,54,,
70,condition1,2.486,,5,agreement,2.519,,,,0.96,The child was scared by the movie,3.012,0.98,,agr4,808.543,The child were scared by the movie.,55,,
74,condition1,11.003,0.99,practice,practice_good,5.957,,practice_good,,1,,33.468,,,,7.681,,0,0,
74,condition1,6.005,,practice,,9.309,,practice_mid,practice_mid,0.58,,11.394,,0.3,,58.12,,0,0,
74,condition1,17.941,,practice,,3.981,,practice_bad,practice_bad,0.98,,12.887,,0.14,,84.838,,0,0,
74,condition1,8.054,,1,subj_island,4.355,,,,0.46,What collection impressed the curators?,11.896,0.19,,subj1,130.377,What did a collection of impress the curators?,1,,
74,condition1,5.097,,1,LBC,4.851,,,,0.33,How many books did you fit in your locker?,7.508,0.71,,LBC5,154.694,How many did you fit in your locker books?,2,,
74,condition1,4.402,,1,adj_island,4.617,,,,0.98,Did the waiter set the table that his housewife praised?,16.67,0.59,,adj5,172.159,What did the waiter set the table because the housewife praised?,3,,
74,condition1,2.776,,1,NPI,15.622,,,,0.87,The spy saw something yesterday?,90.352,0.95,,NPI1,197.858,The spy saw anything yesterday.,4,,
74,condition1,3.384,,1,gram,3.614,,,,1,The spy saw something yesterday.,26.723,1,,gram5,306.618,The artist listens to music at work every day.,5,,
74,condition1,22.328,,1,CSC,6.455,,,,0.38,The farmer harvested corn and what else?,10.418,0.32,,CSC1,340.347,What did the farmer harvest corn and?,6,,
74,condition1,3.381,,1,subcat,3.609,,,,0.82,The group decided on a restaurant for dinner?,9.248,0.99,,sub2,379.556,The group decided for a restaurant for dinner.,7,,
74,condition1,137.751,,1,binding,3.718,,,,0.93,.,6.292,0.61,,bind5,395.804,The mailman saw that the actress greeted himself.,8,,
74,condition1,9.547,,1,head_dir,10.873,,,,0.7,The tourist vested her favorite restaurant.,11.888,0.67,,head4,543.576,The tourist her favorite restaurant visited.,9,,
74,condition1,7.071,,1,ungram,5.289,,,,0.2,Does the spy believe what the commander initiated?,12.041,0.2,,ungram3,575.896,Special commander does spy the initiated the what believe that ?,10,,
74,condition1,2.807,,1,agreement,4.755,,,,0.98,The movie scared the children.,6.738,0.97,,agr4,600.306,The child were scared by the movie.,11,,
